,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
mutS,0.751283853,0.950160247,0.016221694,0.000456096,0.363709478,9.40E-31,0.993522141,0.619391027,0.999999372,0.755417909,1,1,0.975353161,1,0.429254783
mutY,0.05216234,0.257677192,2.73E-08,2.29E-05,0.218676365,0.001127828,0.955733329,0.134838591,0.999995378,0.852086721,1,1,0.825429672,1,0.124444731
mvaA,0.985788864,0.297042256,4.99E-06,0.002607111,3.74E-14,0.999999868,0.985280158,0.526240492,0.949200149,0.999926643,1,1,0.95709405,1,1
mvaD,0.042748564,0.928944138,0.710948738,0.845381272,0.993850329,0.999993489,0.79078349,0.460810432,0.997539456,0.162104244,1,1,0.82024552,1,2.11E-05
mvaK1,0.035814774,0.838184853,0.511709985,0.158940223,0.583264537,0.999999917,0.699627337,0.594266007,0.226661253,0.01724624,1,1,0.978613063,1,0.001829655
mvaK2,0.72459129,0.978538614,0.915638413,0.369231421,0.999999731,0.99999367,0.840694065,0.829724643,0.999999981,0.021468846,1,1,0.494441423,1,3.65E-46
mvaS,0.413440783,0.180366461,5.46E-06,3.95E-07,5.31E-14,1,0.982151653,0.69432628,1,0.977654763,1,1,0.999710308,1,1
nadC,0.001589223,0.999701154,0.026051329,0.678300878,0.886751131,0.172199707,0.997485339,0.785909072,0.999999982,0.798349311,1,1,0.984934459,1,0.695543129
nadD,0.087181624,0.135960419,0.002551688,0.136012772,0.16905193,0.005849423,0.984568482,0.40134715,0.989912559,0.006591868,1,1,0.1217614,1,4.32E-08
nadE,0.174556153,0.082173754,1.27E-05,0.000299075,0.562614433,0.367558527,0.963124234,0.200568292,1,0.884228004,1,1,0.722993528,1,0.999999999
nagA,0.010232216,0.003743131,1.13E-06,3.72E-11,0.317496496,0.999856116,0.696608993,0.379017968,0.546591479,0.675467104,1,1,0.971650166,1,1.60E-21
nagB_1~~~nagB~~~nagB_2,0.777239277,0.799703068,0.238845707,0.440799952,0.99810069,0.973078782,0.36845898,0.597377969,0.12079889,0.939716983,1,1,0.999999819,1,0.006729797
namA,0.681829462,0.852749025,0.002585355,1.00E-05,3.10E-12,0.142492442,0.989528268,0.152462983,0.99990632,0.334092874,1,1,0.975586165,1,2.53E-27
narG_2~~~narG_1~~~narG,1,9.03E-32,0.292481916,0.017045456,0.95455254,0.999976355,0.965330185,0.222687661,0.98859532,0.951085672,1,1,0.91959502,1,2.80E-43
narI_2~~~narI_1~~~narI,0.610266491,1.22E-12,7.16E-11,3.77E-10,0.053127326,0.999999961,0.698943834,0.001973754,0.999999618,0.78153332,1,1,0.998958367,1,1
narJ,0.060929298,0.001104353,0.000120518,6.97E-08,0.011719071,0.99856754,0.453234962,0.026606894,0.999810604,0.060521005,1,1,0.142446522,1,0.06753048
narK_2~~~narK_1~~~narK,0.999948621,0.007942362,6.53E-05,7.91E-05,4.59E-44,1.12E-37,0.762996358,0.004516881,0.998224102,0.53426456,1,1,0.819577511,1,0.999999979
narY,0.991947409,0.005045233,9.42E-06,9.14E-05,0.879070803,0.999964947,0.936848533,0.278889966,1,0.696613656,1,1,3.94E-09,1,2.13E-06
nasF_2~~~cysG_1,0.913022909,0.124775038,0.001390591,1.54E-06,1.98E-24,0.700789914,0.966981476,0.002723459,0.997675425,0.514065616,1,1,0.999992626,1,1.18E-32
nasF_2~~~nasF_1,0.872367329,0.19821271,4.95E-06,1.13E-05,0.582815033,0.999833692,0.83836823,0.033858299,0.999916456,0.775138888,1,1,0.119119142,1,3.05E-06
ndhF,0.996163841,0.999976548,0.884960679,0.018537354,0.002654431,0.808212878,0.998570119,0.978362207,0.993166145,0.971684896,1,1,0.924455248,1,3.27E-07
ndk,0.768507535,0.394108723,0.03277696,0.288609208,0.996238544,0.915031643,0.39163087,0.914304849,0.980156485,0.932602158,1,1,0.096237153,1,0.131099977
nfo,0.969601671,0.10957196,8.62E-05,0.039159604,0.985313591,0.962612731,0.714360614,2.54E-05,0.999986572,0.999568699,1,1,0.645403945,1,0.987430922
nhaC,0.993391685,0.937113398,0.283595426,0.046051684,6.60E-14,0.999430477,0.734141341,0.643473543,0.999988898,1,1,1,0.400492636,1,0.999837005
nhaP2,0.987165708,0.180783207,1.81E-05,0.053997842,0.992747494,0.980573248,0.988550866,0.031147027,0.999681144,0.093949129,1,1,0.859471951,1,1.11E-09
nifS,0.000549911,0.214170853,0.00016188,0.397800985,0.989545493,0.999697162,0.80757676,0.000325596,0.12993223,0.763125885,1,1,3.58E-10,1,0.998429432
nikD,0.344146769,0.567751548,0.004879153,0.309808779,0.978053002,0.999808927,0.150111718,0.209161848,0.164516597,0.566657258,1,1,0.99740338,1,0.274885738
nikE~~~nikE_1,0.584275972,0.348254877,0.015434602,0.000396774,0.19209164,0.999990448,0.230149485,0.094680332,0.990494304,0.542526541,1,1,0.881576581,1,0.030396859
nirB_1~~~nirB_2~~~nirB,0.866698561,0.420493925,0.001010258,3.69E-06,0.745099401,0.999890642,0.446355319,0.042031283,0.999999029,0.273643597,1,1,0.998120133,1,1.91E-05
nirD,0.1294716,0.006041064,1.26E-06,4.47E-06,0.278438062,0.999951824,0.186864712,0.269751863,0.999999986,0.324339403,1,1,0.001852461,1,0.248652214
noc,0.99156227,0.405093835,0.010995982,0.163339581,3.73E-09,0.946440132,0.996524108,0.035179865,0.978037827,0.111018588,1,1,1.70E-07,1,0.008652484
norA,0.196893649,0.004024096,6.09E-06,0.000459186,0.005700119,0.003576026,0.531734288,0.139812187,1,0.990855708,1,1,0.932579591,1,8.35E-09
norD,0.243677495,0.052777204,6.10E-11,0.000267425,0.691389708,0.999999984,0.976652426,8.19E-06,0.926650962,0.92585197,1,1,0.999959788,1,1.19E-10
nrdD,0.173446587,0.073155793,2.71E-05,1.52E-05,2.19E-14,0.001253514,0.989708099,0.003143403,0.999938211,0.524230054,1,1,0.669060677,1,8.84E-41
nrdE,0.993607262,0.997310615,0.349009979,0.15623108,0.82133548,9.19E-05,0.994303962,0.815923544,0.999838046,0.011860384,1,1,0.908484897,1,0.186734765
nrdF,0.607722752,0.251983377,0.022429452,0.473354126,0.612535007,1.02E-08,0.988668301,0.444218801,0.999992111,0.752109399,1,1,0.830806608,1,1.16E-11
nrdG,0.635983225,3.48E-06,5.78E-10,6.10E-05,0.391262008,1.00E-10,0.468723807,0.00598318,0.999999997,0.99138387,1,1,0.377352092,1,0.999902527
nrdI,0.019488086,0.000217238,0.00363058,8.38E-07,0.074620296,0.987742374,0.94228891,0.795727923,0.99170019,0.998604556,1,1,0.82110696,1,9.42E-10
nrdR,0.991242549,0.028953182,8.64E-05,0.004069678,0.666396621,0.853087724,0.902099171,0.217960961,0.999997841,0.896751041,1,1,0.001788128,1,0.845376038
nreB_2~~~nreB_1~~~nreB,0.55627186,0.028796925,1.62E-06,3.76E-05,0.297343638,0.999551631,0.619718877,0.099368521,1,0.152064803,1,1,0.968773348,1,0.996917716
nreC,0.378614278,0.138419197,0.003742415,6.99E-09,0.000402995,0.905753778,0.688733125,0.000991796,0.031007395,0.097369722,1,1,0.424054939,1,1.05E-87
nrgA~~~nrgA_2~~~nrgA_1,0.435878182,0.386931412,1.71E-08,0.000408798,0.023873734,0.99744411,0.983852175,0.12381931,0.999958368,0.984146242,1,1,0.999966039,1,2.98E-39
ntaA,0.691914811,0.061836259,7.36E-07,0.051204016,0.983643341,0.999999009,0.978942645,0.001120353,0.99972445,0.938868983,1,1,0.202803091,1,0.360715708
nth,0.075848769,0.003588846,2.98E-07,0.00477317,0.991667744,0.999480014,0.57248932,0.15054922,0.99994555,0.527613394,1,1,0.061973125,1,0.999969243
nudF,0.005149026,0.020956395,1.25E-09,0.019007703,0.957430155,0.999999938,0.928526107,0.000403278,0.380155557,0.994031832,1,1,0.996369601,1,0.999999924
nupC,0.999994393,1.16E-05,1.10E-05,5.94E-08,3.10E-05,0.379165093,0.88222062,0.001543891,0.052333003,0.928126543,1,1,0.088613876,1,0.129791308
nupC2,0.637106847,0.889034186,3.66E-07,7.90E-07,0.132060815,0.882454547,0.791797791,0.794671165,0.999887096,0.73960608,1,1,0.000190725,1,0.009332989
nusA,0.029144098,0.943578708,0.063505292,0.014686799,1.57E-07,0.99893698,0.836217033,0.799539686,0.998199692,0.874506224,1,1,0.573160599,1,1.48E-80
nusB,0.007551191,6.37E-05,1.31E-10,1.41E-05,0.989708051,0.999733422,0.819469313,0.637741112,0.999959146,0.060090202,1,1,0.452758675,1,0.999628958
nusG,0.592034112,0.004155974,0.000306102,0.004796592,0.52905744,0.946906874,0.818615474,0.826227985,3.42E-05,0.973327023,1,1,0.999265598,1,0.000113953
obgE,0.999999999,0.712558022,0.158678702,0.068858717,0.737996406,0.998952188,0.867344123,0.476859756,0.99910841,0.914757514,1,1,0.587447495,1,7.86E-22
odhB,0.207203836,0.139129929,1.93E-06,0.000126059,0.400168923,0.99659068,0.834977837,3.08E-07,0.99980895,0.016773293,1,1,0.991237028,1,2.17E-11
ohr,0.983989825,0.196469998,1.81E-07,2.04E-06,0.317695715,0.998025862,0.672420703,0.357175747,1,0.140139971,1,1,0.764680307,1,0.988614795
ompR,0.99999999,0.06815026,0.004848682,7.55E-05,0.717678686,0.890444789,0.408398208,0.050313419,0.99923904,0.237491429,1,1,0.154005289,1,3.33E-10
opp1A_1,0.153781155,0.933953408,0.299547266,0.142455475,0.992349522,0.999999897,0.969038964,0.17067677,0.513318946,0.234067511,1,1,0.778779058,1,6.79E-15
opp1B,0.055790534,0.90554938,0.002149321,0.000105789,0.708388697,0.999999998,0.962848943,0.02702295,0.994993436,0.988540159,1,1,0.997864639,1,9.76E-14
opp1C,0.877433028,0.002926554,4.87E-09,2.37E-05,0.062779127,0.897167355,0.416993138,0.033138981,0.999851012,0.954479473,1,1,0.912382619,1,0.960582524
opp1D_1,0.167500805,0.137358426,0.000640553,2.46E-08,0.011363636,0.999983508,0.938861509,0.185954252,0.999986793,0.000365377,1,1,9.48E-08,1,0.011257488
opp1F,0.558320225,0.611186344,0.001230906,6.34E-05,3.10E-46,0.0039075,0.979583708,0.31018168,0.999999238,0.819664505,1,1,0.996181793,1,0.032381569
opp2B~~~opp2B_1,0.905589358,0.997673966,0.526817189,0.124996286,0.904235822,0.999993852,0.946208158,0.182601577,0.999956296,0.543086766,1,1,0.999982958,1,0.978640832
opp2C~~~opp2C_1,0.741758291,0.193354284,0.000143828,1.18E-06,0.045465996,0.999688138,0.178868996,2.05E-06,0.994859335,0.758953521,1,1,0.961647422,1,1.05E-09
opuCA_1,0.994552696,7.42E-05,0.000437886,7.98E-05,6.19E-20,0.999999634,0.970941251,0.742590841,0.999996727,0.103901451,1,1,3.24E-05,1,0.885772505
opuCA_1~~~opuCA_2,0.965713415,0.696193513,0.007326635,0.286298413,0.038503749,0.272184276,0.999864391,0.10086571,0.99998773,0.998719813,1,1,0.594326627,1,0.999999987
opuCB_1,0.99999795,0.110022339,3.92E-05,1.13E-08,0.036396005,0.807585841,0.915408718,0.048115355,0.816834495,0.656310328,1,1,0.497414345,1,0.000214406
opuCB_2,0.534255147,3.45E-09,7.15E-15,7.80E-06,0.020414166,0.377030215,0.600752545,0.003777004,0.965508207,0.409770767,1,1,0.642698384,1,0.01137855
opuCC_1~~~opuCC_2,0.449133502,3.38E-05,7.29E-05,0.006270233,1.62E-16,0.991483585,0.939059382,0.045662971,0.999887525,0.394274455,1,1,0.920925975,1,0.999976652
opuCC_2~~~opuCC_1,0.997840034,0.713983734,0.000741733,0.031628209,8.86E-18,0.999952321,0.991545542,0.256580159,0.998682724,0.881843559,1,1,0.983724398,1,0.009722411
opuCD_1~~~opuCD_2,0.999986923,0.017561951,4.07E-05,5.13E-09,0.821340174,0.999942311,0.673025484,5.44E-06,0.885891811,0.016977194,1,1,5.74E-12,1,9.90E-20
opuCD_2,0.978034885,0.037586087,0.001160157,8.75E-05,1.88E-19,0.534028884,0.614934061,0.002273087,0.981828526,0.066277665,1,1,0.166756225,1,1.04E-06
opuD_1~~~opuD_2~~~opuD,0.015938852,0.996487734,0.337843692,0.34756742,0.163754942,0.9646828,0.862166914,0.972402773,0.972916441,0.838315888,1,1,0.146134998,1,2.57E-08
opuD_2~~~betT~~~opuD_1,0.958255377,0.901985232,0.002933849,0.000131587,2.32E-38,0.135201815,0.999944309,0.34939706,0.961976511,0.795692099,1,1,0.971574004,1,1.29E-21
osmC_1,0.648550714,0.006481842,0.000747497,0.015320512,0.953326617,0.014635696,0.593116362,0.663119551,0.999957041,0.015530095,1,1,0.002872748,1,0.999975937
osmC_2,0.803332442,0.2628909,0.008706076,0.32784313,0.962474104,6.37E-09,0.868916962,0.38452775,0.55352184,0.997565322,1,1,0.954303495,1,0.002160861
oxaI_1,0.382827205,0.948850023,5.65E-07,0.750578178,0.933711188,0.691045239,0.9989773,0.418980723,0.999999916,0.381355922,1,1,0.0018006,1,2.08E-39
oxaI_2,0.039046028,0.000486273,2.40E-05,2.79E-06,0.01735532,0.619118653,0.978392272,0.501921598,0.976115049,0.382499908,1,1,0.467743496,1,9.08E-09
paaD,0.600444521,0.064855412,0.054679637,0.085130857,2.16E-10,0.992159062,0.999972651,0.997287898,0.99927154,0.999948355,1,1,0.994285062,1,0.999987665
paaJ,0.992379107,0.554706068,4.80E-05,3.20E-05,4.92E-05,0.005514008,0.994313554,0.259314527,0.999991605,0.238225257,1,1,0.999461142,1,1.60E-06
pabA,0.042748445,0.026415859,7.60E-08,2.09E-05,0.979923085,0.999363331,0.657003105,0.298624254,0.999999868,0.921186551,1,1,0.877785801,1,0.329799643
pabB,0.066403334,0.14757156,7.75E-05,0.0018797,0.057889393,0.065164574,0.928292172,0.113219823,1,0.456277624,1,1,0.070059917,1,0.470527277
pabC,0.490080215,0.280062511,0.000238555,9.83E-06,9.70E-07,0.00336872,0.601648306,0.068764236,0.999999785,0.975844561,1,1,0.123838823,1,0.004111012
panB,0.676786877,0.53750844,2.36E-05,0.005858914,8.05E-24,0.932590951,0.999806039,0.133789743,0.999995158,0.505517948,1,1,0.191544817,1,7.35E-12
panC,0.09961176,0.991017334,0.283200301,0.112715735,6.91E-15,0.936953347,0.996942188,0.78699127,0.448203157,0.955511639,1,1,0.414965069,1,2.09E-10
panD,0.01894196,0.053213736,0.00075862,0.003966561,6.12E-05,0.320927408,0.983145769,0.542385907,0.004393666,0.180323327,1,1,0.743408707,1,0.004736627
panE_1~~~panE~~~panE_2,0.147992423,0.856262139,0.105595111,0.440677599,8.57E-14,0.919310141,0.944682565,0.55442789,0.531897238,0.999212435,1,1,0.010154998,1,2.48E-14
panK,0.996560073,2.63E-10,1.83E-09,1.23E-12,0.000138423,0.999991692,0.460726098,0.407859086,0.861491294,0.97822824,1,1,0.969443203,1,0.241236517
pap,0.805141187,0.989768074,0.013176105,0.045946825,0.182478663,0.687649102,0.99224798,0.777830559,0.999999993,0.99824679,1,1,0.868503728,1,0.99999999
papS,0.14972014,0.358327155,0.01345658,0.03626734,3.96E-14,0.110303762,0.891464329,0.242396831,0.999977383,0.815069687,1,1,0.218036893,1,0.997954917
parB,0.078349403,9.41E-10,1.98E-13,4.46E-11,0.05849264,0.999569536,0.464614333,0.00719552,0.326730444,0.989793798,1,1,0.41996755,1,0.005305379
parC,0.095753134,6.30E-62,1.81E-15,2.00E-30,0.878104563,0.922365505,0.99559098,0.007035621,0.993639766,0.035040033,1,1,0.998047313,1,5.67E-38
parE,0.187321067,0.945088184,0.018988618,2.30E-09,0.94387502,0.000884193,0.878615182,0.210181063,0.912492168,0.869611742,1,1,0.734217775,1,0.999974665
pbp2,0.070300479,0.436192677,0.000294121,0.006622802,0.118910161,0.999946685,0.750062888,0.784009345,0.999926972,0.999395274,1,1,0.999996987,1,0.072506796
pbp3,0.995816094,0.999950589,0.45897477,0.284171228,0.222136121,0.982815206,0.925317467,0.390844917,0.999898978,0.53835992,1,1,0.386644728,1,2.82E-22
pbpA,0.999985883,0.489123504,0.020591207,0.02138934,0.822174976,1,0.999857197,0.83876839,0.981321407,0.766445957,1,1,0.023712997,1,1.43E-13
pbuX,0.989839905,3.15E-09,6.59E-10,1.02E-11,0.018722588,0.999987841,0.495028631,0.006170557,0.994114336,0.910817352,1,1,0.999805877,1,2.06E-07
pckA_2~~~pckA_1~~~pckA,0.996542538,0.997574538,0.133700739,0.453992201,0.828083871,1,0.98627087,0.875138923,0.998483462,0.949431013,1,1,0.996438507,1,0.000227038
pcp,0.411890479,0.15409527,0.00334107,0.144730485,0.606398532,0.848369218,0.974765785,0.64033228,0.999949188,0.749208893,1,1,0.308831089,1,5.18E-27
pcrA,0.537072369,0.698928354,0.004919261,0.015652623,0.819638608,0.969608326,0.949524855,0.001217535,0.129539347,0.311686608,1,1,9.20E-05,1,6.73E-07
pcrB,0.009054533,0.205903169,2.23E-06,0.002667851,0.287713486,0.31135056,0.90581632,0.035764359,0.999999948,0.994312652,1,1,0.962502231,1,0.021335688
pdhA_1,0.972485344,0.198870641,2.21E-09,0.011801494,0.999952444,0.999950332,0.298489645,0.716734385,0.999999513,0.999994096,1,1,0.998745201,1,1.13E-51
pdhA_2,0.997215583,0.190940056,0.002762388,8.74E-06,0.872916442,0.999950698,0.727869176,0.64787727,1,0.449866704,1,1,0.11843389,1,9.55E-09
pdhB,0.765683788,0.955163007,0.572129402,0.637840006,1.05E-17,0.998293607,0.819576276,0.640974103,0.99999409,0.477459861,1,1,0.092784551,1,1
pdhC_1,0.44004594,1.32E-50,1.23E-05,0.000562093,0.990222055,0.985616196,0.525667482,0.076289962,0.982697856,0.581437406,1,1,6.83E-13,1,1.89E-53
pdhC_2~~~dxs~~~bfmBAB_1,0.992612436,0.964736113,4.58E-06,0.026676356,3.50E-08,0.024454457,0.999588547,0.748231982,0.999999991,0.945147965,1,1,0.868891522,1,4.33E-10
pdhD_1,0.969742212,0.890948487,0.005375462,0.362991297,9.38E-13,0.85199277,0.890583105,0.663555345,0.001364908,0.998943135,1,1,0.731541831,1,1.98E-10
pdhD_2,0.10462773,4.89E-35,0.005516402,4.59E-06,2.72E-13,0.999973525,0.999763599,0.437661223,0.42871414,0.983848698,1,1,0.994296821,1,6.80E-22
pdp~~~pdp_1~~~pdp_2,0.530113182,0.038393006,2.70E-09,4.09E-09,0.117617538,0.001859445,0.167426032,0.001880741,0.999999995,0.975321865,1,1,0.994389508,1,2.77E-07
pdxS,0.685771097,0.066957623,0.000649244,0.012333257,1.91E-22,0.997366018,0.293432336,0.631791142,0.981888279,0.925159911,1,1,0.878956243,1,0.748636449
pepA1~~~pepA1_1~~~pepA1_2,0.852164724,0.287691425,0.029947738,0.138900183,0.515561984,0.999916145,0.975811119,0.015841896,0.99999996,0.994960684,1,1,0.958182534,1,3.56E-14
pepA2_1~~~pepA2_2~~~pepA2,0.00651505,0.240098317,0.000389747,6.14E-07,0.226442762,0.01481378,0.999228143,0.005326091,0.298252079,0.549259231,1,1,0.996913683,1,7.18E-15
pepT,0.976252735,0.434941093,0.012126678,0.002486648,0.130706355,0.999536684,0.77493474,0.031752521,0.998503986,0.000292043,1,1,0.9463145,1,0.000140877
perR,0.339294602,0.003474534,5.65E-07,0.004430877,0.960358143,0.502445412,0.998602808,0.891779419,0.887756018,0.876464918,1,1,0.0016923,1,0.992940205
pfbA,0.229993668,0.503690099,0.000270373,2.87E-05,0.944291568,0.999769311,0.846448725,0.218529173,0.999994104,0.935358778,1,1,0.998181974,1,1.91E-11
pfkA,0.044098458,0.16894257,1.54E-05,1.16E-05,0.04711517,0.99953203,0.970549037,1.20E-08,0.731678102,0.001318554,1,1,0.056928564,1,2.20E-35
pfkB,0.017555349,0.001660102,1.39E-06,1.45E-08,0.003971095,6.37E-06,0.319903759,0.000877699,0.159990897,0.776385098,1,1,0.277191051,1,6.69E-46
pflA,0.516058966,0.139877515,0.000406865,0.003263219,0.834909308,0.999966874,0.961348755,0.037660758,0.999757028,0.001736089,1,1,0.921688163,1,0.557578142
pflB_1~~~pflB_2~~~pflB,0.927747577,0.751891576,0.081898766,7.47E-05,0.365682354,0.995356168,0.992612122,0.609202768,0.146134944,0.045449021,1,1,0.006315262,1,0.000188824
pfpI,0.019785183,0.062645031,0.072245739,0.316374943,0.210920075,0.998442262,0.992904471,0.944520882,0.989858804,0.985851312,1,1,0.003618439,1,0.038063222
pfs,0.000587775,0.468948343,1.63E-05,0.004187583,0.955271497,0.999931214,0.215568394,0.005598292,0.185053335,0.004245623,1,1,0.104755692,1,6.30E-23
pgi,0.928577251,0.562229704,0.057764641,0.003591818,0.232635908,0.886106392,0.930987321,0.203916365,0.999834765,0.945005577,1,1,0.999994749,1,0.996218344
pgk,0.107214181,0.875782118,1.28E-05,0.029751938,0.999999943,1,0.965091646,0.303292751,2.37E-06,0.999827465,1,1,0.986023126,1,4.41E-13
pgm,0.57939259,0.99598285,0.47856547,0.493973808,9.58E-37,0.955476077,0.945358564,0.632619918,1,0.999554331,1,1,0.999999786,1,0.081164948
pgsA,0.052515464,0.161688109,0.015888723,0.000455364,4.95E-05,0.520693371,0.96489796,0.028669289,0.999822949,0.366971984,1,1,0.921245163,1,0.630550011
pheA_2~~~pheA~~~pheA_1,0.425131565,0.661009683,0.141480691,0.919671854,0.719081713,0.641287009,0.740259894,0.979173132,1,0.89638138,1,1,0.343533994,1,0.485259371
pheS,0.976190982,0.146499278,7.84E-06,0.001169522,1.08E-05,0.889595885,0.928021037,0.156473009,0.34708692,0.99373975,1,1,0.999982085,1,1.32E-22
pheT,0.892120608,0.972522533,0.070655101,0.253450121,0.710627894,0.920040993,0.99919167,0.81301321,0.998795634,0.306049787,1,1,0.006276845,1,9.47E-13
pheT2,0.045438449,0.215193497,0.00044073,0.105041214,0.987190183,0.999982013,0.452201581,0.625553363,0.99999869,0.949140768,1,1,0.130352777,1,0.045662899
phnC_2~~~phnC_1~~~phnC,0.824589177,0.045059844,0.004548173,1.27E-06,6.53E-17,0.999486609,0.84361434,0.11247382,0.989105691,0.794181137,1,1,0.999999997,1,2.30E-14
phnD_1~~~phnD_2~~~phnD,0.310940511,0.596339791,0.001232404,0.000485754,8.44E-14,0.999999934,0.781843776,0.061069103,0.653328905,0.82084784,1,1,0.999999785,1,5.90E-12
phoA,0.04550366,0.943053777,0.055392931,0.002059285,3.09E-19,0.999724166,0.983678641,0.011542109,0.446004048,0.683963739,1,1,0.558901557,1,6.34E-09
phoH,0.000885758,0.789952486,9.32E-05,0.347040893,0.999948002,0.999928888,0.6609293,0.874908082,0.999999826,0.824341971,1,1,0.813892677,1,0.08737793
phoR,0.999999831,0.926473793,0.12502656,5.96E-05,0.001123189,0.999910047,0.93777797,0.001206412,0.997762435,0.660407424,1,1,0.774101796,1,2.99E-41
phoU,0.362656202,0.507071485,0.011790289,0.000149755,0.005770393,0.968384856,0.649625572,0.906613772,0.992068378,0.976558646,1,1,0.999173412,1,4.31E-05
phrB_1~~~phrB_2~~~phrB,0.171692485,0.963428073,0.000690418,0.000317767,0.257523212,0.737448684,0.78119956,0.188260664,0.999999877,0.94849892,1,1,0.999519889,1,0.194545717
pitA,0.005706371,0.058937072,8.88E-07,1.82E-07,0.659452106,0.999999945,0.754584987,0.079746302,0.777274108,0.389655426,1,1,0.689036378,1,0.861731765
pknB,0.990548557,0.886956118,0.02916837,0.00101624,8.27E-40,0.503613429,0.999652261,0.886523995,0.999899282,0.973067528,1,1,0.29855279,1,6.69E-34
pldB,0.994093806,0.000287379,3.61E-08,7.06E-09,1.74E-08,0.000263704,0.770546833,3.88E-05,0.863180383,0.857543836,1,1,3.37E-09,1,0.000115682
plsC,0.631165089,0.23775333,8.03E-06,4.94E-05,0.090184922,0.331050639,0.965853259,0.121337328,0.993036264,0.996683802,1,1,0.79731497,1,0.999999599
plsX,0.960875112,0.505423549,0.00472909,9.37E-05,0.593378362,0.999999712,0.877212274,0.851753171,0.999999078,0.983811986,1,1,0.998125898,1,2.81E-21
plsY,0.886159015,0.000193934,5.01E-05,4.30E-07,0.058072565,0.525186727,0.97091325,0.102547618,0.986638732,0.098406419,1,1,0.834497524,1,0.999998643
pmi_2~~~pmi~~~pmi_1,0.028213454,0.998396581,0.192250499,0.442311513,4.63E-11,0.00049174,0.999827556,0.629760442,0.999987154,0.312573998,1,1,0.14387879,1,7.17E-10
pnbA,0.769781338,0.982123205,0.019926153,0.003205627,0.704647319,0.999769933,0.932793612,0.100403824,0.999463054,0.363214137,1,1,0.967538273,1,4.59E-34
pnpA,0.991734512,0.999998899,0.400639536,0.122863883,1.27E-36,0.999437543,0.988961533,0.743392351,0.998333104,0.848105421,1,1,7.83E-07,1,0.001839194
polA,0.902475701,0.917270665,0.014885394,0.020063491,0.004131816,0.992846097,0.97483421,1.45E-06,0.980718676,0.75636656,1,1,0.994777228,1,0.06427972
polC,0.98882204,8.59E-05,0.056376355,0.012908246,0.869788373,0.03864913,0.919688454,0.071910103,0.999999994,0.297733519,1,1,0.99994033,1,0.42619053
porA,0.979703637,0.874907626,5.07E-05,0.066770291,0.027577538,0.947000693,0.91320527,0.307015107,0.99999987,0.563833188,1,1,0.073363254,1,1.61E-08
porB,0.685510457,0.098613018,0.000125985,1.37E-05,6.72E-18,0.720708303,0.981852255,0.849519506,0.013200437,0.895757526,1,1,0.000175428,1,0.998559755
potA,0.842705666,0.003594269,2.02E-08,3.05E-09,0.090815355,0.999139535,0.680434634,0.533817168,0.999998682,0.932178061,1,1,0.19576813,1,0.999999998
potB,3.84E-06,0.138594798,1.43E-05,2.23E-05,0.683374747,0.975118756,0.729054348,0.343366583,0.000218907,0.221719501,1,1,0.047947279,1,0.906851459
potC,0.270260938,0.973226816,0.442736378,0.013345291,0.995375449,0.999996774,0.518320297,0.753925192,0.843833003,0.865276187,1,1,0.999956656,1,0.999999837
potD,0.284159251,0.886142949,0.14648969,0.00139021,0.465180677,0.97675927,0.984496351,0.294254261,0.364044158,0.016067321,1,1,0.000611191,1,0.559798485
ppaC,0.064977145,0.009247328,0.00064113,1.36E-06,0.025534362,0.999835387,0.525668314,0.065357311,0.997992595,0.856114637,1,1,0.322622308,1,1
ppdK,0.936493475,0.999971562,0.000857133,0.203299955,1.72E-10,0.99747018,0.997035081,0.677200925,0.91663792,0.977036573,1,1,0.963306628,1,1.27E-18
ppi,0.965734445,0.001709544,0.003707955,0.036196237,0.813447299,0.927704802,0.85694073,0.080135953,0.995101357,0.567910681,1,1,0.998962658,1,6.34E-06
ppk_2~~~ppk_1~~~ppk,0.018379889,0.447458774,6.39E-06,8.93E-08,1.22E-37,0.999995631,0.779818584,0.066008218,1,0.863677944,1,1,0.962235013,1,0.002011241
ppnK,0.053102654,0.90544191,0.408616549,0.070142092,0.853822658,0.786465623,0.880486187,0.259223886,0.999460111,0.17905985,1,1,0.566203817,1,6.15E-13
prfA,0.308948511,7.03E-07,1.25E-10,2.11E-16,0.301391873,0.996634024,0.449868231,0.002282616,0.661430895,0.444325107,1,1,0.433133681,1,0.000466726
priA,0.120269168,0.999498806,0.37288539,0.081250465,1.31E-10,0.999999999,0.909493409,0.753811711,0.998835335,0.221914239,1,1,0.481854756,1,8.35E-12
prmA,0.777307665,0.893398341,0.178858337,0.004849179,0.154113294,0.991394779,0.822245652,0.047524932,0.999623459,0.542033204,1,1,0.583299571,1,1.80E-15
proC,0.227704138,0.658890023,0.01461036,0.574139614,2.66E-43,0.993035854,0.991085394,0.794162112,0.999559467,0.999855558,1,1,0.739803357,1,0.913622512
proS,0.951210294,0.982689243,0.017274089,0.103546248,0.159261069,4.81E-05,0.871700425,0.600801409,0.999558102,0.999918387,1,1,0.534478284,1,1
